sample_id,paired_sethy_id,paired_sethy_filename,class_name,mask_path,dataset_role
RICESEG_005059,SETHY_005059,TUNGRO2_159.JPG,Tungro,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Tungro\TUNGRO2_159.JPG,XAI_GROUND_TRUTH
RICESEG_005060,SETHY_005060,TUNGRO2_160.JPG,Tungro,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Tungro\TUNGRO2_160.JPG,XAI_GROUND_TRUTH
RICESEG_005061,SETHY_005061,TUNGRO2_161.JPG,Tungro,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Tungro\TUNGRO2_161.JPG,XAI_GROUND_TRUTH
RICESEG_005062,SETHY_005062,TUNGRO2_162.JPG,Tungro,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Tungro\TUNGRO2_162.JPG,XAI_GROUND_TRUTH
RICESEG_005063,SETHY_005063,TUNGRO2_163.JPG,Tungro,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Tungro\TUNGRO2_163.JPG,XAI_GROUND_TRUTH
RICESEG_005064,SETHY_005064,TUNGRO2_164.JPG,Tungro,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Tungro\TUNGRO2_164.JPG,XAI_GROUND_TRUTH
RICESEG_005065,SETHY_005065,TUNGRO2_165.JPG,Tungro,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Tungro\TUNGRO2_165.JPG,XAI_GROUND_TRUTH
RICESEG_005066,SETHY_005066,TUNGRO2_166.JPG,Tungro,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Tungro\TUNGRO2_166.JPG,XAI_GROUND_TRUTH
RICESEG_005067,SETHY_005067,TUNGRO2_167.JPG,Tungro,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Tungro\TUNGRO2_167.JPG,XAI_GROUND_TRUTH
RICESEG_005068,SETHY_005068,TUNGRO2_168.JPG,Tungro,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Tungro\TUNGRO2_168.JPG,XAI_GROUND_TRUTH
RICESEG_005069,SETHY_005069,TUNGRO2_169.JPG,Tungro,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Tungro\TUNGRO2_169.JPG,XAI_GROUND_TRUTH
RICESEG_005070,SETHY_005070,TUNGRO2_170.JPG,Tungro,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Tungro\TUNGRO2_170.JPG,XAI_GROUND_TRUTH
RICESEG_005071,SETHY_005071,TUNGRO2_171.JPG,Tungro,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Tungro\TUNGRO2_171.JPG,XAI_GROUND_TRUTH
RICESEG_005072,SETHY_005072,TUNGRO2_172.JPG,Tungro,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Tungro\TUNGRO2_172.JPG,XAI_GROUND_TRUTH
RICESEG_005073,SETHY_005073,TUNGRO2_173.JPG,Tungro,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Tungro\TUNGRO2_173.JPG,XAI_GROUND_TRUTH
RICESEG_005074,SETHY_005074,TUNGRO2_174.JPG,Tungro,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Tungro\TUNGRO2_174.JPG,XAI_GROUND_TRUTH
RICESEG_005075,SETHY_005075,TUNGRO2_175.JPG,Tungro,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Tungro\TUNGRO2_175.JPG,XAI_GROUND_TRUTH
RICESEG_005076,SETHY_005076,TUNGRO2_176.JPG,Tungro,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Tungro\TUNGRO2_176.JPG,XAI_GROUND_TRUTH
RICESEG_005077,SETHY_005077,TUNGRO2_177.JPG,Tungro,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Tungro\TUNGRO2_177.JPG,XAI_GROUND_TRUTH
RICESEG_005078,SETHY_005078,TUNGRO2_178.JPG,Tungro,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Tungro\TUNGRO2_178.JPG,XAI_GROUND_TRUTH
RICESEG_005079,SETHY_005079,TUNGRO2_179.JPG,Tungro,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Tungro\TUNGRO2_179.JPG,XAI_GROUND_TRUTH
RICESEG_005080,SETHY_005080,TUNGRO2_180.JPG,Tungro,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Tungro\TUNGRO2_180.JPG,XAI_GROUND_TRUTH
RICESEG_005081,SETHY_005081,TUNGRO2_181.JPG,Tungro,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Tungro\TUNGRO2_181.JPG,XAI_GROUND_TRUTH
RICESEG_005082,SETHY_005082,TUNGRO2_182.JPG,Tungro,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Tungro\TUNGRO2_182.JPG,XAI_GROUND_TRUTH
RICESEG_005083,SETHY_005083,TUNGRO2_183.JPG,Tungro,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Tungro\TUNGRO2_183.JPG,XAI_GROUND_TRUTH
RICESEG_005084,SETHY_005084,TUNGRO2_184.JPG,Tungro,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Tungro\TUNGRO2_184.JPG,XAI_GROUND_TRUTH
RICESEG_005085,SETHY_005085,TUNGRO2_185.JPG,Tungro,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Tungro\TUNGRO2_185.JPG,XAI_GROUND_TRUTH
RICESEG_005086,SETHY_005086,TUNGRO2_186.JPG,Tungro,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Tungro\TUNGRO2_186.JPG,XAI_GROUND_TRUTH
RICESEG_005087,SETHY_005087,TUNGRO2_187.JPG,Tungro,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Tungro\TUNGRO2_187.JPG,XAI_GROUND_TRUTH
RICESEG_005088,SETHY_005088,TUNGRO2_188.JPG,Tungro,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Tungro\TUNGRO2_188.JPG,XAI_GROUND_TRUTH
RICESEG_005089,SETHY_005089,TUNGRO2_189.JPG,Tungro,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Tungro\TUNGRO2_189.JPG,XAI_GROUND_TRUTH
RICESEG_005090,SETHY_005090,TUNGRO2_190.JPG,Tungro,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Tungro\TUNGRO2_190.JPG,XAI_GROUND_TRUTH
RICESEG_005091,SETHY_005091,TUNGRO2_191.JPG,Tungro,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Tungro\TUNGRO2_191.JPG,XAI_GROUND_TRUTH
RICESEG_005092,SETHY_005092,TUNGRO2_192.JPG,Tungro,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Tungro\TUNGRO2_192.JPG,XAI_GROUND_TRUTH
RICESEG_005093,SETHY_005093,TUNGRO2_193.JPG,Tungro,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Tungro\TUNGRO2_193.JPG,XAI_GROUND_TRUTH
RICESEG_005094,SETHY_005094,TUNGRO2_194.JPG,Tungro,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Tungro\TUNGRO2_194.JPG,XAI_GROUND_TRUTH
RICESEG_005095,SETHY_005095,TUNGRO2_195.JPG,Tungro,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Tungro\TUNGRO2_195.JPG,XAI_GROUND_TRUTH
RICESEG_005096,SETHY_005096,TUNGRO2_196.JPG,Tungro,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Tungro\TUNGRO2_196.JPG,XAI_GROUND_TRUTH
RICESEG_005097,SETHY_005097,TUNGRO2_197.JPG,Tungro,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Tungro\TUNGRO2_197.JPG,XAI_GROUND_TRUTH
RICESEG_005098,SETHY_005098,TUNGRO2_198.JPG,Tungro,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Tungro\TUNGRO2_198.JPG,XAI_GROUND_TRUTH
RICESEG_005099,SETHY_005099,TUNGRO2_199.JPG,Tungro,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Tungro\TUNGRO2_199.JPG,XAI_GROUND_TRUTH
RICESEG_005100,SETHY_005100,TUNGRO2_200.JPG,Tungro,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Tungro\TUNGRO2_200.JPG,XAI_GROUND_TRUTH
RICESEG_005101,SETHY_005101,TUNGRO2_201.JPG,Tungro,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Tungro\TUNGRO2_201.JPG,XAI_GROUND_TRUTH
RICESEG_005102,SETHY_005102,TUNGRO2_202.JPG,Tungro,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Tungro\TUNGRO2_202.JPG,XAI_GROUND_TRUTH
RICESEG_005103,SETHY_005103,TUNGRO2_203.JPG,Tungro,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Tungro\TUNGRO2_203.JPG,XAI_GROUND_TRUTH
RICESEG_005104,SETHY_005104,TUNGRO2_204.JPG,Tungro,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Tungro\TUNGRO2_204.JPG,XAI_GROUND_TRUTH
RICESEG_005105,SETHY_005105,TUNGRO2_205.JPG,Tungro,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Tungro\TUNGRO2_205.JPG,XAI_GROUND_TRUTH
RICESEG_005106,SETHY_005106,TUNGRO2_206.JPG,Tungro,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Tungro\TUNGRO2_206.JPG,XAI_GROUND_TRUTH
RICESEG_005107,SETHY_005107,TUNGRO2_207.JPG,Tungro,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Tungro\TUNGRO2_207.JPG,XAI_GROUND_TRUTH
RICESEG_005108,SETHY_005108,TUNGRO2_208.JPG,Tungro,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Tungro\TUNGRO2_208.JPG,XAI_GROUND_TRUTH
RICESEG_005109,SETHY_005109,TUNGRO2_209.JPG,Tungro,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Tungro\TUNGRO2_209.JPG,XAI_GROUND_TRUTH
RICESEG_005110,SETHY_005110,TUNGRO2_210.JPG,Tungro,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Tungro\TUNGRO2_210.JPG,XAI_GROUND_TRUTH
RICESEG_005111,SETHY_005111,TUNGRO2_211.JPG,Tungro,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Tungro\TUNGRO2_211.JPG,XAI_GROUND_TRUTH
RICESEG_005112,SETHY_005112,TUNGRO2_212.JPG,Tungro,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Tungro\TUNGRO2_212.JPG,XAI_GROUND_TRUTH
RICESEG_005113,SETHY_005113,TUNGRO2_213.JPG,Tungro,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Tungro\TUNGRO2_213.JPG,XAI_GROUND_TRUTH
RICESEG_005114,SETHY_005114,TUNGRO2_214.JPG,Tungro,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Tungro\TUNGRO2_214.JPG,XAI_GROUND_TRUTH
RICESEG_005115,SETHY_005115,TUNGRO2_215.JPG,Tungro,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Tungro\TUNGRO2_215.JPG,XAI_GROUND_TRUTH
RICESEG_005116,SETHY_005116,TUNGRO2_216.JPG,Tungro,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Tungro\TUNGRO2_216.JPG,XAI_GROUND_TRUTH
RICESEG_005117,SETHY_005117,TUNGRO2_217.JPG,Tungro,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Tungro\TUNGRO2_217.JPG,XAI_GROUND_TRUTH
RICESEG_005118,SETHY_005118,TUNGRO2_218.JPG,Tungro,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Tungro\TUNGRO2_218.JPG,XAI_GROUND_TRUTH
RICESEG_005119,SETHY_005119,TUNGRO2_219.JPG,Tungro,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Tungro\TUNGRO2_219.JPG,XAI_GROUND_TRUTH
RICESEG_005120,SETHY_005120,TUNGRO2_220.JPG,Tungro,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Tungro\TUNGRO2_220.JPG,XAI_GROUND_TRUTH
RICESEG_005121,SETHY_005121,TUNGRO2_221.JPG,Tungro,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Tungro\TUNGRO2_221.JPG,XAI_GROUND_TRUTH
RICESEG_005122,SETHY_005122,TUNGRO2_222.JPG,Tungro,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Tungro\TUNGRO2_222.JPG,XAI_GROUND_TRUTH
RICESEG_005123,SETHY_005123,TUNGRO2_223.JPG,Tungro,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Tungro\TUNGRO2_223.JPG,XAI_GROUND_TRUTH
RICESEG_005124,SETHY_005124,TUNGRO2_224.JPG,Tungro,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Tungro\TUNGRO2_224.JPG,XAI_GROUND_TRUTH
RICESEG_005125,SETHY_005125,TUNGRO2_225.JPG,Tungro,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Tungro\TUNGRO2_225.JPG,XAI_GROUND_TRUTH
RICESEG_005126,SETHY_005126,TUNGRO2_226.JPG,Tungro,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Tungro\TUNGRO2_226.JPG,XAI_GROUND_TRUTH
RICESEG_005127,SETHY_005127,TUNGRO2_227.JPG,Tungro,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Tungro\TUNGRO2_227.JPG,XAI_GROUND_TRUTH
RICESEG_005128,SETHY_005128,TUNGRO2_228.JPG,Tungro,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Tungro\TUNGRO2_228.JPG,XAI_GROUND_TRUTH
RICESEG_005129,SETHY_005129,TUNGRO2_229.JPG,Tungro,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Tungro\TUNGRO2_229.JPG,XAI_GROUND_TRUTH
RICESEG_005130,SETHY_005130,TUNGRO2_230.JPG,Tungro,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Tungro\TUNGRO2_230.JPG,XAI_GROUND_TRUTH
RICESEG_005131,SETHY_005131,TUNGRO2_231.JPG,Tungro,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Tungro\TUNGRO2_231.JPG,XAI_GROUND_TRUTH
RICESEG_005132,SETHY_005132,TUNGRO2_232.JPG,Tungro,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Tungro\TUNGRO2_232.JPG,XAI_GROUND_TRUTH
RICESEG_005133,SETHY_005133,TUNGRO2_233.JPG,Tungro,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Tungro\TUNGRO2_233.JPG,XAI_GROUND_TRUTH
RICESEG_005134,SETHY_005134,TUNGRO2_234.JPG,Tungro,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Tungro\TUNGRO2_234.JPG,XAI_GROUND_TRUTH
RICESEG_005135,SETHY_005135,TUNGRO2_235.JPG,Tungro,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Tungro\TUNGRO2_235.JPG,XAI_GROUND_TRUTH
RICESEG_005136,SETHY_005136,TUNGRO2_236.JPG,Tungro,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Tungro\TUNGRO2_236.JPG,XAI_GROUND_TRUTH
RICESEG_005137,SETHY_005137,TUNGRO2_237.JPG,Tungro,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Tungro\TUNGRO2_237.JPG,XAI_GROUND_TRUTH
RICESEG_005138,SETHY_005138,TUNGRO2_238.JPG,Tungro,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Tungro\TUNGRO2_238.JPG,XAI_GROUND_TRUTH
