duplicate_group_id,sha256,sample_count,is_duplicate_group,classes,sample_ids
UNIQUE_GROUP_016411,eb7e400d2ecce65666a49ec2ad5993c02abaf449616e4a59f02382eb0e78dd9f,1,False,['Blast'],['PRIMARY_000207']
UNIQUE_GROUP_016412,eb7f189bf9ee812d4813d63bfbfcae409c6a4bc6046ce61a9bc5647da579ab3c,1,False,['Sheath blight'],['PRIMARY_017037']
UNIQUE_GROUP_016413,eb84e9d92097c102e4319d89268825b13718651187e5fad900ab49c91d4f895c,1,False,['Rice Tungro'],['PRIMARY_014243']
UNIQUE_GROUP_016414,eb86ca55ea7e02c676b8010b38a675d3e9fd3b1609d0b12fb022f262e621298b,1,False,['Healthy'],['PRIMARY_011711']
UNIQUE_GROUP_016415,eb8ae3294c96b6030fd56275c3ffd37a87595ad25d3a1cc4ae1e44891b7c8c36,1,False,['Brown spot'],['PRIMARY_001542']
UNIQUE_GROUP_016416,eb8c5b8d4a9e2c63ca7d1b7c6d53ee79c1cf24e41a9fd8f0b29b4f96617fd107,1,False,['Blast'],['PRIMARY_000008']
UNIQUE_GROUP_016417,eb93924352efb823fb6a7a56b1a182d04194745acb5f197dca3fc7ff94983296,1,False,['Brown spot'],['PRIMARY_009755']
UNIQUE_GROUP_016418,eb97923998ab49f86438a7a218a296bf6af7bea78a4acd52710d3f81298e9a1d,1,False,['Rice Tungro'],['PRIMARY_014141']
UNIQUE_GROUP_016419,eb9b343a38e127e1c5c9f9ff1b8a859788c799dc14641fdb29d604a211d6c98c,1,False,['Brown spot'],['PRIMARY_010036']
UNIQUE_GROUP_016420,eb9b785231da4602004a39ef5857ba9811945b4363666ce86120fcfd6052aaa6,1,False,['Leaf smut'],['PRIMARY_013419']
UNIQUE_GROUP_016421,eba0572afeba904532e738a32a3d6e2adaa5b68e97209352da8fe6d10118fd32,1,False,['Blast'],['PRIMARY_000152']
UNIQUE_GROUP_016422,eba0bd88cd99ea4cf9f3268438ed9765eb32f30a33aecb0721af40e0f4c1ae2c,1,False,['Brown spot'],['PRIMARY_010332']
UNIQUE_GROUP_016423,eba7607bc739a6b27fc98993fbce8da751416fde1479edabebf0e4849ad440e5,1,False,['Brown spot'],['PRIMARY_010091']
UNIQUE_GROUP_016424,ebaac6afbeacb154561520889c87991e7143a87683a502ccdd00737a80505ffb,1,False,['Brown spot'],['PRIMARY_003188']
UNIQUE_GROUP_016425,ebad578f8be3c328c6090977d803c6818c559e4b1091d3fef3f75e8aadecba9b,1,False,['Brown spot'],['PRIMARY_002363']
UNIQUE_GROUP_016426,ebadbc7315b21a7c338e0cadc558d821f92ab1d51e0ab81cd013d100e60f04ca,1,False,['Sheath blight'],['PRIMARY_017250']
UNIQUE_GROUP_016427,ebadff3e6626f9f729b7381db04de738551f465089b2551d67e0aca992ae02ac,1,False,['Blast'],['PRIMARY_009183']
UNIQUE_GROUP_016428,ebaf4e24775185d01146d54a80ada0d237c5d66747257e9ee5aadc217c226d95,1,False,['Blast'],['PRIMARY_000485']
UNIQUE_GROUP_016429,ebbafa7b3a847d856cd72eae9b1599c0cc615e70567b1d9c542abbbae940b023,1,False,['Leaf smut'],['PRIMARY_003939']
UNIQUE_GROUP_016430,ebbd078212d060402b99a7fc349af0fe2bfa7f9a61fbb3d2313e7fa9a20dc25a,1,False,['Rice Tungro'],['PRIMARY_014892']
UNIQUE_GROUP_016431,ebbd9dd93204f82fd9e75dbd013faaa6cc75e04b2f5198eee256bfcbf0c16920,1,False,['Leaf smut'],['PRIMARY_003976']
UNIQUE_GROUP_016432,ebbe31f862c044fa80c00f01e9538d966ef03100a4ad102df2f50ef788b15006,1,False,['Blast'],['PRIMARY_000687']
UNIQUE_GROUP_016433,ebca3ea067edc9fe30d14042c25971ce87a2c51ad742ac26d83483eaa6dec662,1,False,['Sheath blight'],['PRIMARY_007764']
UNIQUE_GROUP_016434,ebcff6f339948a7285732336b5b16b799943b9bdf2293c3788d4f2863f28d40c,1,False,['Brown spot'],['PRIMARY_010595']
UNIQUE_GROUP_016435,ebd14a85ef4216257c9284d11455973e1305c01633a1c5dc88126f4e14becb60,1,False,['Rice Tungro'],['PRIMARY_005336']
UNIQUE_GROUP_016436,ebdbe1dbdfd1f5c42a315c4deb9946514972c417f3d60fc37a3844d67f8c8adf,1,False,['Rice Tungro'],['PRIMARY_005612']
UNIQUE_GROUP_016437,ebddfb705ae0afc269533ecbe8605124282a4ad18f7fa256dfde3694657c59ba,1,False,['Brown spot'],['PRIMARY_002588']
UNIQUE_GROUP_016438,ebe0b5677ce400f8ecbb2628ac975c1cbac709b97b5a5dc70f297bb8d7b87345,1,False,['Rice Tungro'],['PRIMARY_005049']
UNIQUE_GROUP_016439,ebe414f84e0ea4c60b1083e3caa151c594d17d5efd5470c41065e2bc35b0891f,1,False,['Rice Tungro'],['PRIMARY_015283']
UNIQUE_GROUP_016440,ebeb60966b883d818f386e395ab6d8dceef5552e8a152ff5aea9c0954be05525,1,False,['Rice Tungro'],['PRIMARY_006086']
UNIQUE_GROUP_016441,ebec9cd291bedb32a8422ba47c840a0d3e5f9b977d49b9ac44ab6d880c2bb9a1,1,False,['Rice Tungro'],['PRIMARY_005270']
UNIQUE_GROUP_016442,ebefd2ab736a51e59dd3a4ea7881b0025ac70b0c9f9066375a0dc46b979cc34b,1,False,['Blast'],['PRIMARY_000594']
UNIQUE_GROUP_016443,ebf74d2927fe2760ed8e0a8629175394f8f3720f78b15869639fbfe253cf03de,1,False,['Rice Tungro'],['PRIMARY_014288']
UNIQUE_GROUP_016444,ebfd01c400ef853bcfbb525827c2bc40662c9b2e9a415aef3a4d6084dd5248ed,1,False,['Healthy'],['PRIMARY_013250']
UNIQUE_GROUP_016445,ebfea30fc7bd518da9e8f1efcd6adfb4e3086566e04215dec34e64a342c119e7,1,False,['Rice Tungro'],['PRIMARY_014233']
UNIQUE_GROUP_016446,ec05f348772ff3c81add960de8b125abbcef9e50f5f93559d887273d7b99f406,1,False,['Blast'],['PRIMARY_000782']
UNIQUE_GROUP_016447,ec0f9ad5fb674382073e1162a5373f44aa5fed380926eed0f4193a46bccb328b,1,False,['Brown spot'],['PRIMARY_002463']
UNIQUE_GROUP_016448,ec188e3efd1612312a14fd065d58ed2b0c6101656449618ee2507e093a3c1339,1,False,['Blast'],['PRIMARY_000242']
UNIQUE_GROUP_016449,ec1de1b838cbfc2e48b0e60250443d07828a1f3aad7389f1a97e7ca2229b7718,1,False,['Brown spot'],['PRIMARY_010273']
UNIQUE_GROUP_016450,ec22b81bf6bcd1107fa9723ceafc7f27f571e65fa482a3ffd42f036cd8048bf7,1,False,['Rice Tungro'],['PRIMARY_005627']
UNIQUE_GROUP_016451,ec2578bb3960b30d7511ca70d80f073112185389f48c61c529a943a81f1fefd5,1,False,['Brown spot'],['PRIMARY_010921']
UNIQUE_GROUP_016452,ec25c684e091e906ed15a15cbb030471d12aea99a26cc5859619c613f64e5c9a,1,False,['Brown spot'],['PRIMARY_001911']
UNIQUE_GROUP_016453,ec28c16ff2294a96fc1df725faa2e5700413a8871075e2755528cde29dd57503,1,False,['Sheath blight'],['PRIMARY_007017']
UNIQUE_GROUP_016454,ec28cf3ad6d60f17c797772f6fed3c6af07abe65b229fc82bfdcc3e833b46847,1,False,['Rice Tungro'],['PRIMARY_005429']
UNIQUE_GROUP_016455,ec2edd080851284831f504c92c82eed68362ff3890da3bd4f264fe8e2e8090c0,1,False,['Sheath blight'],['PRIMARY_006757']
UNIQUE_GROUP_016456,ec3a6a5235cae3fb8687deae5b7582bc94f0d19ed251fb81a876da8fda8e0056,1,False,['Blast'],['PRIMARY_009212']
UNIQUE_GROUP_016457,ec3e00b4e8b58832d3c61a63954b75207e1a92035a47aa82113a5b512b745c2a,1,False,['Leaf smut'],['PRIMARY_013562']
UNIQUE_GROUP_016458,ec41462eab013936c2695efaaeb545aaf5d0067b602b6f3b3816ea9dac42534a,1,False,['Healthy'],['PRIMARY_013221']
UNIQUE_GROUP_016459,ec427aecbb34710022ff59e00f2cdd8f7c1c5fff8ca2e4fa9e4b38b18a79c45f,1,False,['Rice Tungro'],['PRIMARY_005576']
UNIQUE_GROUP_016460,ec4519e8ee621582aa2d9084aedcf618cd9dff7bae3e18352c5cb715cebc5bf2,1,False,['Sheath blight'],['PRIMARY_007138']
UNIQUE_GROUP_016461,ec478651ecb600cd8740eac3dfb353a192c132cade4e41e495255b2a2cbcbfad,1,False,['Rice Tungro'],['PRIMARY_005971']
UNIQUE_GROUP_016462,ec4bfb6fcc9d30f90cf8389b8796ace2acdd3d6c47ee04c2270ac40f30c02c6a,1,False,['Sheath blight'],['PRIMARY_007347']
UNIQUE_GROUP_016463,ec4fef05bf4311e90ef9389077ca725e6d10bf7d58b25d266a2426b082039105,1,False,['Rice Tungro'],['PRIMARY_004286']
UNIQUE_GROUP_016464,ec54c1713f3c06cc409491b297a3379b35c90dd597b9f4e64241449a1fa01252,1,False,['Brown spot'],['PRIMARY_010231']
UNIQUE_GROUP_016465,ec56d549c72841d6e5c646619b1438a1377fcf6b7281dfcd9b9c367299cfac19,1,False,['Sheath blight'],['PRIMARY_016421']
UNIQUE_GROUP_016466,ec5a826e9f4c69c5d7512f19375532e4e1a109a4f6f4ef22e84c5d331ccebd85,1,False,['Sheath blight'],['PRIMARY_016733']
UNIQUE_GROUP_016467,ec5d39eab8843d6ec1a1002b00df2585bfa4609d888613489a3257625a8bb780,1,False,['Sheath blight'],['PRIMARY_016907']
UNIQUE_GROUP_016468,ec5e0b99ec1a54715ffe9eb00c0373560a7a96519253a6400bc3806a3cb91242,1,False,['Rice Tungro'],['PRIMARY_014819']
UNIQUE_GROUP_016469,ec5e3247a0b642376d7d8b631ec03bd7bb3d635e81d734f14e866ca671632841,1,False,['Leaf smut'],['PRIMARY_003711']
UNIQUE_GROUP_016470,ec5ee7086d63f5c1c641106b31049df57eacc6f3e53f19ae423bf5eb00fe1040,1,False,['Sheath blight'],['PRIMARY_006874']
UNIQUE_GROUP_016471,ec619455525a7e7f53538fce61475cf451b54532feb7cc17f7b936dcddf5097b,1,False,['Brown spot'],['PRIMARY_010526']
UNIQUE_GROUP_016472,ec6272b2885d74caf657143a106c3366addfcc1b46acf0ce85d2a90d8600ab9d,1,False,['Rice Tungro'],['PRIMARY_014687']
UNIQUE_GROUP_016473,ec63ed10132f67cc164659f6b72f9d90f56805abcaa542fcdd9a4d9d014e4b84,1,False,['Blast'],['PRIMARY_000964']
UNIQUE_GROUP_016474,ec6800cf37650270aa969c62b57727817ccba39b8647c004d9565cc34430e267,1,False,['Brown spot'],['PRIMARY_002997']
UNIQUE_GROUP_016475,ec6b0751cd11304e71edaf56a1b47b53513db8f607305edd9a1a5148e43c4515,1,False,['Blast'],['PRIMARY_000539']
UNIQUE_GROUP_016476,ec6f0ee2c039dfddc8ed94fe5a0ef66148d5fc93c907e865fc5dab149c498f85,1,False,['Leaf smut'],['PRIMARY_013525']
UNIQUE_GROUP_016477,ec77a44a98de15ad68c3f3f038f6243fd4ce67880886583b3b98532da21a5888,1,False,['Brown spot'],['PRIMARY_001604']
UNIQUE_GROUP_016478,ec781fea73f835d1c73f47c6cf1d392fb32740515b69bfa95c61132eabe3d522,1,False,['Rice Tungro'],['PRIMARY_015241']
UNIQUE_GROUP_016479,ec7f527ad617bd6762f4216a8a903bf905c76ea3f40a0f9a5384886a2fd38c51,1,False,['Rice Tungro'],['PRIMARY_016187']
UNIQUE_GROUP_016480,ec7f864ce7fce964435f15922b434e7bc8b867ffe2a5d2cd7cfc710dbb2d9817,1,False,['Sheath blight'],['PRIMARY_016857']
UNIQUE_GROUP_016481,ec816553544c07760dd2c3578be4ad9e3c0bed4887497181f8c0a94124a1e738,1,False,['Blast'],['PRIMARY_009081']
UNIQUE_GROUP_016482,ec84582aeb0c48c2a26761b83078fb4632a08db3fd53dbb45a0bb5114ddf2dc1,1,False,['Rice Tungro'],['PRIMARY_004943']
UNIQUE_GROUP_016483,ec8757df172fa7bea5f5aefd0d459058f0fdf6185cfb68f6d1422ddc6b0c1d2d,1,False,['Brown spot'],['PRIMARY_001329']
UNIQUE_GROUP_016484,ec89d8c9da7d5f6246664debd2053d9fc190e2ca1574736b06ac7c142774b69f,1,False,['Brown spot'],['PRIMARY_002622']
UNIQUE_GROUP_016485,ec8ae52f0e9d51f4a3fde335405e8619495f8d90b2849e3dd458cc432a332d0b,1,False,['Sheath blight'],['PRIMARY_007470']
UNIQUE_GROUP_016486,ec8c49cdabc862cda23b1a1e97b73c1e72761f97fe2eb79aff66dd170d06b927,1,False,['Rice Tungro'],['PRIMARY_014313']
UNIQUE_GROUP_016487,ec8cca15337cd9fe0c87d3156c5111950d66740ec2040b4d37dbc2e09a5bdbf1,1,False,['Healthy'],['PRIMARY_012281']
UNIQUE_GROUP_016488,ec8d4191984d324f079a4e05121700a3688ce9d39b728cb738124e12a55170c7,1,False,['Rice Tungro'],['PRIMARY_005992']
UNIQUE_GROUP_016489,ec8e03e7dccc7286c3986dda037d53ac0c224f255e3391816daae2ee1fc8336b,1,False,['Sheath blight'],['PRIMARY_007175']
UNIQUE_GROUP_016490,ec942ea2f4ff865ddaecb53b7da70e12cda3600b29f8282951c08bb838b51e08,1,False,['Sheath blight'],['PRIMARY_006909']
UNIQUE_GROUP_016491,ec9c09d9707e90cad488f73185d844a6ea7e73c741d0365c4501d5d298fd75a7,1,False,['Blast'],['PRIMARY_009274']
UNIQUE_GROUP_016492,ec9de35ed94d2764dffdf6ab9b003e0ae5a68a41314e3b8a9369ddff16db988e,1,False,['Rice Tungro'],['PRIMARY_015661']
UNIQUE_GROUP_016493,eca7d50081915db99f77cadb04f8a1ca738ead4711415ac90905ee9f5087396a,1,False,['Healthy'],['PRIMARY_013010']
UNIQUE_GROUP_016494,ecabc094ab00b17bfa76dbe0c7d0b04d9bdfe75630749c3701df2171b031817e,1,False,['Healthy'],['PRIMARY_012849']
UNIQUE_GROUP_016495,ecac35ce080a9bc12b8431593668e13dd13b072ec60e0d9861e53880dffff81a,1,False,['Blast'],['PRIMARY_008607']
UNIQUE_GROUP_016496,ecad118fb112144ac4df5935b3953e17168c27a1ba1254cf08794d75c14be16a,1,False,['Sheath blight'],['PRIMARY_017735']
UNIQUE_GROUP_016497,ecb6f893760d531cae89814b2ced07efa6c1e727498cbe5e8de0728fff56c6e6,1,False,['Sheath blight'],['PRIMARY_006550']
UNIQUE_GROUP_016498,ecb76705c76595e0e65e794b2034b28582f2c685cd3175dfd6c90249613791ac,1,False,['Brown spot'],['PRIMARY_011588']
UNIQUE_GROUP_016499,ecb7e2e7cd2bb29b359a47ace8dbd9b1310224535e976e85711dcd9cc04f161a,1,False,['Rice Tungro'],['PRIMARY_014219']
UNIQUE_GROUP_016500,ecb91e5c7084731689b87ded3fa7cc855249e5a3846b04e0db35bf11217fbd48,1,False,['Leaf smut'],['PRIMARY_013821']
UNIQUE_GROUP_016501,ecba59c46128e4f89035896013deb55e9be7b8e665ddb3cea719c20221261add,1,False,['Leaf smut'],['PRIMARY_013293']
UNIQUE_GROUP_016502,ecbda43e18e6600750e95786f01d3fe155e0f4213373b1f729365826287baf3f,1,False,['Healthy'],['PRIMARY_011778']
UNIQUE_GROUP_016503,ecbebde7aeaee4acd49e5042c8b4d9e1101b579a3592aea856a14c26a3a0525e,1,False,['Rice Tungro'],['PRIMARY_015810']
UNIQUE_GROUP_016504,ecbee9b45b72df0c627f58e40d36d00276d1c14d0acdf575bb58074581e32abb,1,False,['Healthy'],['PRIMARY_013242']
UNIQUE_GROUP_016505,ecc4d25a54fec8e1a91b5141bca603b04f99daa19e8b3db3ff8ce82cafc58b6b,1,False,['Blast'],['PRIMARY_009437']
UNIQUE_GROUP_016506,ecc854682d386350a8f75e0eb9126fa79ea192dc9f7ec162cb82033bd2f985e8,1,False,['Brown spot'],['PRIMARY_011467']
UNIQUE_GROUP_016507,ecc88c21682d61a7bbea8ae62563b5e6e70d073944b109ada1c5a7c4094525b7,1,False,['Healthy'],['PRIMARY_013177']
UNIQUE_GROUP_016508,ecc95cc18fdec2b064f67445a06deee159b1215c6d629f28e026d5c492f58f86,1,False,['Brown spot'],['PRIMARY_010943']
UNIQUE_GROUP_016509,eccd3d6619651eff8a2d18d66b7f7d2da18e085d044f72a9acbed2c4d836f295,1,False,['Leaf smut'],['PRIMARY_013778']
UNIQUE_GROUP_016510,ecd03bbe618deae47bef5bbde15f4f0fb93b0dab2ee7d33ba3e97c1c56bd2a3e,1,False,['Sheath blight'],['PRIMARY_017479']
UNIQUE_GROUP_016511,ecd15e3054faea31b40f04fa97c8ac3cc37272a1d7239e7f67f365d0d7bc2663,1,False,['Rice Tungro'],['PRIMARY_004627']
UNIQUE_GROUP_016512,ecd4a3be29e1579255ee619ad3d375fbae7afa072864a1194e1a21cfd861a9ae,1,False,['Sheath blight'],['PRIMARY_007276']
UNIQUE_GROUP_016513,ecd69e82d60eda4e928e050804b04156f36fb9193f6fb11bf8de1d669c7d1ae7,1,False,['Blast'],['PRIMARY_000571']
UNIQUE_GROUP_016514,ecd8d4f93ee46d0bff7f787bb043afcada5fa76ce8a511957b48f83d989f9bc7,1,False,['Leaf smut'],['PRIMARY_004170']
UNIQUE_GROUP_016515,ece825771545dc04b08fe5535890e11d33db0e0b471beaa87cf335b51b74102f,1,False,['Brown spot'],['PRIMARY_010255']
UNIQUE_GROUP_016516,ecef86c4230e02b8d84ed3bcc6bc5d7b211b87e4c077c7b47dbcff8b557ea67d,1,False,['Sheath blight'],['PRIMARY_007305']
UNIQUE_GROUP_016517,ecf385e8b3953d6dd57d9b6a8323a21307ddf64e563d2c49b046a97313e09342,1,False,['Brown spot'],['PRIMARY_002278']
UNIQUE_GROUP_016518,ecf5dad75f21d9e5f1415a59c5f39b68e4c645bd8e8c96b23971a8bcfb87e64b,1,False,['Sheath blight'],['PRIMARY_016697']
UNIQUE_GROUP_016519,ecf73307451e83a2b698933b3b2eefcb882459e4f4295dc782e7a6e5e13c9042,1,False,['Healthy'],['PRIMARY_011917']
UNIQUE_GROUP_016520,ecfa6f7919120c88cedd64963a4b7368d9a400405140ea54248399de4d6eb16d,1,False,['Blast'],['PRIMARY_008477']
UNIQUE_GROUP_016521,ed008bfea4bd60508fe6669d00946f7c0e348130b84ce70825bf4697a8324b43,1,False,['Brown spot'],['PRIMARY_010778']
UNIQUE_GROUP_016522,ed0f9438deabc3f2570cef9b01ce8fc135a5c055d236de7dc66aa25dad034962,1,False,['Blast'],['PRIMARY_008843']
UNIQUE_GROUP_016523,ed10ba4d240c5f670e8ee3743e5a6dad79ee0c921c51b13c924df6321b2acf78,1,False,['Sheath blight'],['PRIMARY_016642']
UNIQUE_GROUP_016524,ed142e9c9c64e41569d8c7c47d73d608dae14ac6a4ed5838f2939978917cfd6f,1,False,['Blast'],['PRIMARY_000437']
UNIQUE_GROUP_016525,ed18284a46ed4bcb398f07390b00f8ba22185b9c5483f35e3c5d0c6c7616d235,1,False,['Rice Tungro'],['PRIMARY_004526']
UNIQUE_GROUP_016526,ed1a49d812e781a76dad132dc0e411a881346335d3f0daa11ce9c98e45b2b94a,1,False,['Blast'],['PRIMARY_009031']
UNIQUE_GROUP_016527,ed1b4e84c54d29445a54fb01974188e49893899a5168fdab46d3a71d518ee7ac,1,False,['Rice Tungro'],['PRIMARY_015581']
UNIQUE_GROUP_016528,ed1cc2732b677d017d5cc724d3f4ca45bc901dbec1cff42db5b617568769759a,1,False,['Blast'],['PRIMARY_001300']
UNIQUE_GROUP_016529,ed1e74b8ff0728f30223dc4742952c5b0a807c5119d9ae18e86ae5bacf023464,1,False,['Brown spot'],['PRIMARY_001459']
UNIQUE_GROUP_016530,ed21e901770587064b63677881415e486eb96e817fe0074f4d6e45f5adaa4cd4,1,False,['Brown spot'],['PRIMARY_009543']
UNIQUE_GROUP_016531,ed24ace7c67a0a4c1ac2bcd2859d573fbe2c393cc9a9c84b30b61f02a716b7fb,1,False,['Healthy'],['PRIMARY_013222']
UNIQUE_GROUP_016532,ed256c930b91b004ffbff039a02f63643d7d3374b2515e0c41ab3122550c7e01,1,False,['Rice Tungro'],['PRIMARY_006328']
UNIQUE_GROUP_016533,ed31458e89cac27547e8299f97805b773afb713cb398b905d87eca95cb40405c,1,False,['Sheath blight'],['PRIMARY_006996']
UNIQUE_GROUP_016534,ed328300f57fea25db41e6e995d15f0ffb65b03178857f279794aecacaeefd41,1,False,['Brown spot'],['PRIMARY_010298']
UNIQUE_GROUP_016535,ed355b69082d8fc81a29d1d9a041fc23131149f26551637259676a9a477afc53,1,False,['Brown spot'],['PRIMARY_001577']
UNIQUE_GROUP_016536,ed358b6c305ee01e778d7013473a997db1cab23c91f95d98bbfea0d67faa69cf,1,False,['Brown spot'],['PRIMARY_010001']
UNIQUE_GROUP_016537,ed3600b61e900f3efc0f30a90369003a731f64b679fbfb4c522b0d4020583985,1,False,['Brown spot'],['PRIMARY_003389']
UNIQUE_GROUP_016538,ed3b9a3432eca58c21b0e3cb9663418d3694c181bcbe146a19155a7a7af47b5d,1,False,['Rice Tungro'],['PRIMARY_014738']
UNIQUE_GROUP_016539,ed402cbb1ac6b29b189f4a0b119a91bc41616c23bdf25a43a56e9c45e9826a4a,1,False,['Rice Tungro'],['PRIMARY_016106']
UNIQUE_GROUP_016540,ed491c591136fefe142a56cf887fd54686f9a54a451f9b055756352745f2b65d,1,False,['Brown spot'],['PRIMARY_010095']
UNIQUE_GROUP_016541,ed51090735844287c7c079c5d044f744e528985834e16394ab879708b21e12f0,1,False,['Rice Tungro'],['PRIMARY_014101']
UNIQUE_GROUP_016542,ed57d46d21d2a8a8617269c1419eb445f447fe58c769bfe5aae780c60adf40c1,1,False,['Brown spot'],['PRIMARY_002394']
UNIQUE_GROUP_016543,ed583c44bb2310eb2991982a4927f61ba2bdac7fbdf29596fced7a7a14db1d30,1,False,['Sheath blight'],['PRIMARY_017200']
UNIQUE_GROUP_016544,ed5c360a069ae5ab22ea4c31a9cb1eb8d1a082fc35fdc69e7038680fb599ca57,1,False,['Healthy'],['PRIMARY_013164']
UNIQUE_GROUP_016545,ed66e444ee80881834751cbc008eea7617e6aadc125c1f392c5d2eaf054f0a97,1,False,['Sheath blight'],['PRIMARY_006530']
UNIQUE_GROUP_016546,ed68d234734aac24561cd888e17dcba4fcecb7c46db34c820ca7a153517fe77c,1,False,['Brown spot'],['PRIMARY_011498']
UNIQUE_GROUP_016547,ed6a5972f85ec53f744eccf52d1663357ca2a535c21f2ef011ac575d7f6e94f9,1,False,['Brown spot'],['PRIMARY_001724']
UNIQUE_GROUP_016548,ed6c48f58d9ff103c245d8d15d2a37d4aa066647629e18e3d1e70181121491ae,1,False,['Rice Tungro'],['PRIMARY_006197']
UNIQUE_GROUP_016549,ed6cca16adf1ff4830a51812cff3667c9fb85034234f78372e04ad6786c58073,1,False,['Blast'],['PRIMARY_008752']
UNIQUE_GROUP_016550,ed726e935f2edd42dc45fabac3b21208311e80e2b1cf66f67db08b6138999756,1,False,['Brown spot'],['PRIMARY_010948']
UNIQUE_GROUP_016551,ed73c0b0f747ca1907945e023ddfcb4660203e1a8585a427a69b0d3dd7b51b09,1,False,['Rice Tungro'],['PRIMARY_014160']
UNIQUE_GROUP_016552,ed74c0bd6d8e3c10d7565e3cb5fc7d8a83e54599824945f8f42ccc4e36b6ebf8,1,False,['Sheath blight'],['PRIMARY_006694']
UNIQUE_GROUP_016553,ed7515c080fe80c1a188df93cf8efc1d5076da3c852d33e49207dcb3cd02f295,1,False,['Healthy'],['PRIMARY_012848']
UNIQUE_GROUP_016554,ed7694f0c5fabc9a47f2ae074371e419312bfc7b1e02d747ac409aa8f36925f8,1,False,['Sheath blight'],['PRIMARY_007160']
UNIQUE_GROUP_016555,ed7a00cca16c2c95bd14b70e75c3b8cd2fe9a2bc78333f65dc1f28f9b6cf2767,1,False,['Healthy'],['PRIMARY_013088']
UNIQUE_GROUP_016556,ed7d4fe1bc4ab5214c0f691bb1760fdf8cb6a902d0d2151b92e7bd336e80c860,1,False,['Sheath blight'],['PRIMARY_007636']
UNIQUE_GROUP_016557,ed8417f3c5d55ca704049264a3e41b448e4d583e2de47be880eb187a93a244c0,1,False,['Sheath blight'],['PRIMARY_007158']
UNIQUE_GROUP_016558,ed842a11db46de612273272acb3a801015acb8de7fcd0e5adc91004480903231,1,False,['Sheath blight'],['PRIMARY_017230']
UNIQUE_GROUP_016559,ed87aeaf413818b4ad7d07ae3ad184f12e8c7d78a67746a4a0c45e0a0d16d9fd,1,False,['Brown spot'],['PRIMARY_009581']
UNIQUE_GROUP_016560,ed88397b872acad0713c2c90d70f4f1207a3f4d51facc933ac3e9e8b94c39379,1,False,['Brown spot'],['PRIMARY_010849']
UNIQUE_GROUP_016561,ed8a0f5ab1b560e2dc957f00a1ca3767f9fafac2225339af8bc642b26f711d5b,1,False,['Brown spot'],['PRIMARY_010153']
UNIQUE_GROUP_016562,ed8a8a6668ac54e00309fd9bed3566d4f5c0758eb73e1b6be757e9278840d3c5,1,False,['Leaf smut'],['PRIMARY_013706']
UNIQUE_GROUP_016563,ed9ff5993e7feb81b3ed426f5e1a55eb6189f0f66ae85d895cbf7c456798ca0a,1,False,['Rice Tungro'],['PRIMARY_014247']
UNIQUE_GROUP_016564,eda0a1f35b7140e90a2a1f29fa6363dc0c0238a00084e06be7a378e746935826,1,False,['Rice Tungro'],['PRIMARY_014691']
UNIQUE_GROUP_016565,eda20c1153d0a0e4d52328964e99da6670a9c59689cb3f0b1fc11cd718dbfe10,1,False,['Rice Tungro'],['PRIMARY_005585']
UNIQUE_GROUP_016566,eda2e5d45622b0b54fd4ccbe2ef2ac0b6b3440c11a8b3a1899355d3d954e100f,1,False,['Blast'],['PRIMARY_008246']
UNIQUE_GROUP_016567,eda2e7ebf33fd8a837bc3225a6d30e22c652174478ace75ad4eb010d5e8c09c6,1,False,['Blast'],['PRIMARY_001295']
UNIQUE_GROUP_016568,eda5a0fca9cfe8ed8cf706a0961c0b908b671e5c32cac4a580d636caf819b430,1,False,['Brown spot'],['PRIMARY_003447']
UNIQUE_GROUP_016569,edad638c07dba544dd24f4ea2ed53e968a39f401ae4c609cee402446927ff9df,1,False,['Brown spot'],['PRIMARY_010355']
UNIQUE_GROUP_016570,edb5c476258e48b38439d26dfd777d257e351625243534371a0c004738e16dbe,1,False,['Leaf smut'],['PRIMARY_003547']
UNIQUE_GROUP_016571,edb60d91cfcb805f7447b523b0ba87bd8a8dcc37e9f19c29e1abdc06bdd50902,1,False,['Rice Tungro'],['PRIMARY_006323']
UNIQUE_GROUP_016572,edb7376bd37a44706c27794144b58af5859bde488090002c3a63348557bc899b,1,False,['Sheath blight'],['PRIMARY_016518']
UNIQUE_GROUP_016573,edb934a26dd9dffc6bdd4f8ec3dec228573edf81fcaba95e83efcceddfc32b93,1,False,['Sheath blight'],['PRIMARY_008021']
UNIQUE_GROUP_016574,edba1067e5d80d5e7bb4045807d9fa6d56ee6d5f15f8ea01cc879c1e1ce4231e,1,False,['Rice Tungro'],['PRIMARY_014733']
UNIQUE_GROUP_016575,edbda7b33f3f8793fd9b6cdc64361d3a2f5e99ed3a7b9959512ad323d7a4e462,1,False,['Brown spot'],['PRIMARY_011600']
UNIQUE_GROUP_016576,edc206e0ce7d175c2ed844afdf616957aff9f6c7bfd1b40c70f60eb053b17bfd,1,False,['Rice Tungro'],['PRIMARY_014038']
UNIQUE_GROUP_016577,edc948a424c10a90bd9f2a2bbccc547cdf94a697213907f7921dd4e66ef10a7a,1,False,['Rice Tungro'],['PRIMARY_005369']
UNIQUE_GROUP_016578,edcbb59b453d5452d6f39061ade5631466627cb47c2640e540d21d1351b31d82,1,False,['Brown spot'],['PRIMARY_001552']
